ID,price,bedroom,bathroom,house_type,air_conditioning,status,parking,heating fuel,basement,lawn,attic,refrigerator,dishwasher,microwave,fireplace,porch,washer,dryer,lot_size,built_in,mls_id,zip,floors,roof,patio,vaulted_ceiling,new_construction,skylight,pool,jetted_bath,security_system,architecture,garbage_disposal,double_pan_windows,exterior,view,rooms,heating,area,other,street,deck,garden,heating_fuel,ceiling_fan
557,369000,3,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2017,557733,22821,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1901,,Hill Dr,FALSE,FALSE,,FALSE
558,274900,3,3,single-family home,TRUE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.29,1995,560470,22840,,composition,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,2240,,Chipmunk Ct,TRUE,FALSE,,FALSE
559,449900,4,1,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,1931,560532,22843,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2026,,Scenic Hwy,FALSE,FALSE,,FALSE
560,549000,5,5,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.58,1993,561413,22801,"carpet, hardwood",,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,4460,,Nelson Dr,TRUE,FALSE,,FALSE
561,419000,,,multi-family,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3.6,1996,199386,22853,"carpet, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4719,,Country View Ln,TRUE,FALSE,,FALSE
562,447500,4,3,single-family home,TRUE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.48,1994,559722,22801,"carpet, hardwood, linoleumvinyl, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3784,,Wyndham Dr,TRUE,FALSE,,FALSE
563,215000,3,3,townhouse,TRUE,for sale by owner,garage - attached,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3659,2007,,,"carpet, hardwood, tile",shake shingle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,brick,,,,1900,,Crystal Spring Ln,TRUE,FALSE,electric,TRUE
564,419000,4,3,single-family home,TRUE,for sale,2,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.52,2005,565229,22846,"carpet, hardwood, tile",composition,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,TRUE,FALSE,"brick,stucco",,,heat-pump,3498,"range: gas,cable / satellite",Regiment Rd,TRUE,TRUE,,TRUE
565,399900,4,4,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.34,2002,559475,22840,"carpet, hardwood, linoleumvinyl, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,,,,3780,,Deer Dr,TRUE,FALSE,,FALSE
566,339900,4,3,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,1988,553961,24467,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3037,,Valley View Ave,FALSE,FALSE,,FALSE
567,275200,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2017,559502,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2490,,Charleston Blvd,FALSE,FALSE,,FALSE
568,179900,3,2,condo,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2613,2005,561062,22840,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,1500,,Killy Ct,TRUE,FALSE,,FALSE
569,189900,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,9.47,1993,543050,22853,,composition,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,1650,,Stable Ln,TRUE,FALSE,,FALSE
570,184900,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556922,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1241,,Majestic Cir #PLAN 7,TRUE,FALSE,,FALSE
571,275665,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2017,559500,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2490,,Charleston Blvd,FALSE,FALSE,,FALSE
572,231900,3,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2017,561781,22812,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1559,,Dylan Cir,FALSE,FALSE,,FALSE
573,329900,3,3,single-family home,TRUE,for sale,2,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10.21,2000,557418,22815,"hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,2325,,Turleytown Rd,TRUE,TRUE,,FALSE
574,69900,3,3,lot or land,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.28,2017,542211,22801,"carpet, hardwood, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bungalow,FALSE,FALSE,,,,,1907,,Wine Dr,TRUE,FALSE,,FALSE
575,277445,3,2,townhouse,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2016,548138,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2450,,Charleston Blvd,FALSE,FALSE,,FALSE
576,276500,3,2,townhouse,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2017,556350,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2490,,Charleston Blvd,FALSE,FALSE,,FALSE
577,379990,5,3,single-family home,FALSE,for sale,other,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.08,1993,555389,22841,"carpet, hardwood",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,2128,,E Timber Ridge Rd,TRUE,FALSE,,FALSE
578,169900,2,2,condo,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4791,1997,550554,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1232,,Dogwood Dr,FALSE,FALSE,,FALSE
579,169900,2,2,single-family home,FALSE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6534,2017,563034,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1100,,Majestic Cir,TRUE,FALSE,,FALSE
580,71000,2,1,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7405,1952,545943,22831,"carpet, laminate",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ranchrambler,FALSE,FALSE,,,,,780,,Sharp Hill Ln,FALSE,FALSE,,FALSE
581,649900,4,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.5,1999,557578,22841,hardwood,composition,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,colonial,FALSE,FALSE,,,,,5295,,Windsor Ln,TRUE,FALSE,,FALSE
582,159000,2,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1742,2017,558943,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1422,,Cedar Point Ln,TRUE,FALSE,,FALSE
583,159000,3,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1742,2017,558942,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1422,,Cedar Point Ln,TRUE,FALSE,,FALSE
584,159000,3,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1742,2017,558941,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1422,,Cedar Point Ln,TRUE,FALSE,,FALSE
585,159000,3,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1742,2017,558939,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1422,,Cedar Point Ln,TRUE,FALSE,,FALSE
586,159000,3,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1742,2017,558944,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1422,,Cedar Point Ln,TRUE,FALSE,,FALSE
587,459000,4,2,single-family home,TRUE,for sale by owner,2,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.7,1983,,,"carpet, hardwood, tile",shake shingle,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,contemporary,FALSE,TRUE,wood,water,8,,4096,,Sandtrap Ln,TRUE,TRUE,electric,FALSE
588,219000,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.3,1999,547038,22830,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1668,,Ellens Roost Ln,FALSE,FALSE,,FALSE
589,239000,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,2009,563068,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1355,,Edgerton Ct,FALSE,FALSE,,FALSE
590,390000,5,4,single-family home,FALSE,pending,2,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.34,2004,558122,22840,"carpet, hardwood, tile",,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,3560,,Rainier Rd,TRUE,FALSE,,FALSE
591,259900,3,2,single-family home,TRUE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1.3,1875,553724,22802,hardwood,metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2327,,Muddy Creek Rd,TRUE,FALSE,,FALSE
592,238350,2,2,townhouse,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2017,562698,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1656,,Charleston Blvd,FALSE,FALSE,,FALSE
593,169900,2,2,single-family home,FALSE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6534,2017,563034,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1100,,Majestic Cir,TRUE,FALSE,,FALSE
594,305000,3,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.47,1981,565541,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3082,,Port Republic Rd,FALSE,FALSE,,FALSE
595,162500,2,2,condo,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1235,2017,176141,22802,"carpet, laminate, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1320,,Constitution Ct #104,TRUE,FALSE,,FALSE
596,314900,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.28,2016,550544,22846,"carpet, hardwood, linoleumvinyl, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,1985,,Rachel Dr,TRUE,FALSE,,FALSE
597,339975,4,2,single-family home,TRUE,for sale,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6.1,2017,556342,22841,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2040,,Cecil Wampler Rd,TRUE,FALSE,,FALSE
598,266000,4,2,lot or land,TRUE,pending,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,2017,547536,22801,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,2070,,Not Disclosed,TRUE,TRUE,,FALSE
599,169900,2,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556925,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1059,,Majestic Cir #PLAN 11,TRUE,FALSE,,FALSE
600,129000,2,1,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,1952,558554,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1010,,John Wayland Hwy,FALSE,FALSE,,FALSE
601,162000,2,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3920,2017,558946,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1422,,Cedar Point Ln,TRUE,FALSE,,FALSE
602,184500,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2017,559045,24441,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1400,,Macon Ave,FALSE,FALSE,,FALSE
603,184500,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2017,559046,24441,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1400,,Macon Ave,FALSE,FALSE,,FALSE
604,210000,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2017,559720,22812,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1232,,Dylan Cir,FALSE,FALSE,,FALSE
605,171000,3,2,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.51,1966,559821,22802,"carpet, hardwood, linoleumvinyl, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,split-level,FALSE,FALSE,,,,,1450,,Ralston Rd,TRUE,FALSE,,FALSE
606,219900,3,2,condo,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8276,2017,560849,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1744,,Tanzanite Dr,FALSE,FALSE,,FALSE
607,215900,3,2,condo,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2613,2017,560853,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1744,,Tanzanite Dr,FALSE,FALSE,,FALSE
608,214900,3,2,condo,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2613,2017,560850,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1760,,Tanzanite Dr,FALSE,FALSE,,FALSE
609,222900,3,2,condo,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4791,2017,560854,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1760,,Tanzanite Dr,FALSE,FALSE,,FALSE
610,359900,3,3,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.8,1985,548750,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2726,,Dices Spring Rd,FALSE,FALSE,,FALSE
611,575000,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.04,1991,559874,24467,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3577,,Lebanon Church Rd,FALSE,FALSE,,FALSE
612,279500,2,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.17,1987,552821,22840,hardwood,composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,2174,,Massanutten Dr,TRUE,TRUE,,FALSE
613,1300000,4,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.71,2005,554951,22802,"carpet, hardwood, tile",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,contemporary,FALSE,FALSE,,,,,5383,,Springhouse Cir,TRUE,TRUE,,FALSE
614,417000,4,1,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.35,1908,131964,24437,"hardwood, linoleumvinyl, tile",metal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2975,,Dam Town Rd,TRUE,TRUE,gas,TRUE
615,209900,3,2,single-family home,FALSE,pending,other,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6969,2017,563096,22815,"carpet, laminate",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,1517,,Majestic Cir,TRUE,FALSE,,FALSE
616,576200,7,3,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,40.48,1971,177032,22841,"hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,4228,,Oak Ridge Rd,TRUE,TRUE,,FALSE
617,239900,3,2,condo,FALSE,for sale,other,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6098,2005,551264,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1560,,Greenport Dr,TRUE,FALSE,,FALSE
618,184900,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556919,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1233,,Majestic Cir #PLAN 2,TRUE,FALSE,,FALSE
619,184900,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556924,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1183,,Majestic Cir #PLAN 10,TRUE,FALSE,,FALSE
620,189900,3,2,single-family home,FALSE,for sale,other,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556920,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1243,,Majestic Cir #PLAN 5-R,TRUE,FALSE,,FALSE
621,184900,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556921,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1226,,Majestic Cir #PLAN 6,TRUE,FALSE,,FALSE
622,184900,3,2,single-family home,TRUE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6534,2017,556928,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1348,,Majestic Cir #PLAN 14,TRUE,FALSE,,FALSE
623,272000,2,2,condo,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6098,2017,557173,22801,"carpet, hardwood, linoleumvinyl",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1636,,Hickory Grove Cir,TRUE,FALSE,,FALSE
624,184900,3,2,single-family home,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7405,2017,559329,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1241,,Majestic Cir #PLAN 7,TRUE,FALSE,,FALSE
625,209900,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.86,1981,560210,22844,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1610,,Jackson Ave,TRUE,FALSE,,FALSE
626,251750,2,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2017,562699,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1720,,Charleston Blvd,FALSE,FALSE,,FALSE
627,269900,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3049,2017,563103,22801,"carpet, hardwood, linoleumvinyl",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1478,,Greenport Dr,TRUE,FALSE,,FALSE
628,269900,3,2,single-family home,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4356,2017,563102,22801,"carpet, hardwood, linoleumvinyl",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1478,,Greenport Dr,TRUE,FALSE,,FALSE
629,293205,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2017,559504,22801,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2490,,Charleston Blvd,FALSE,FALSE,,FALSE
630,194900,3,2,single-family home,TRUE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7405,2017,558851,22815,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1538,,Majestic Cir,TRUE,FALSE,,FALSE
631,194900,4,2,single-family home,FALSE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7405,2017,559440,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1538,,Majestic Cir,TRUE,FALSE,,FALSE
632,387590,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,1993,131795,24467,"carpet, hardwood",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3774,,Todd Rd,TRUE,FALSE,,TRUE
